"vOTU_id","class","order","family","genus","BS_group","SA_group","IA_group","DA_group","checkv_quality","final_strategy","MQ_or_better","representative_contig_id","representative_length_bp","BS_TPM","BS_relative_TPM","SA_TPM","SA_relative_TPM","IA_TPM","IA_relative_TPM","DA_TPM","DA_relative_TPM","class_assigned","class_raw","order_assigned","order_raw","family_assigned","family_raw","genus_assigned","genus_raw"
"vOTU0348","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_342",8845,1302.88629443224,0.00130288629443224,99.5887527183075,9.95887527183075e-05,35.8593682535327,3.58593682535327e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0349","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_343",8843,1081.90702110093,0.00108190702110092,49.8056082198153,4.98056082198153e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0350","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_344",8842,1303.32863000077,0.00130332863000077,199.245039315294,0.000199245039315294,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0351","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_345",8834,745.751954641601,0.0007457519546416,398.851082944054,0.000398851082944054,0,0,74.9521797249152,7.49521797249152e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0352","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_347",8796,562.288897382653,0.000562288897382652,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0353","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_348",8761,601.572106832584,0.000601572106832584,226.223157067416,0.000226223157067416,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0354","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_349",8751,716.868772259268,0.000716868772259267,402.633832178177,0.000402633832178177,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0048","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_35",30195,1370.30573716359,0.00137030573716358,299.017819456672,0.000299017819456672,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0356","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_352",8739,699.850657274556,0.000699850657274555,50.3983194498183,5.03983194498183e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0357","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_353",8688,459.497014136792,0.000459497014136792,50.6942032542497,5.06942032542497e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0359","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_354",8654,716.95016871501,0.000716950168715008,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0360","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_355",8633,709.582710895432,0.000709582710895431,204.068636748342,0.000204068636748342,0,0,25.5657747753073,2.55657747753073e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0361","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_357",8627,818.354189660142,0.000818354189660141,51.0526408330118,5.10526408330118e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0363","Caudoviricetes","Unclassified","Kyanoviridae","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_358",8619,811.128144999833,0.000811128144999832,255.500185135644,0.000255500185135644,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Kyanoviridae",TRUE,"Kyanoviridae",FALSE,""
"vOTU0364","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_359",8614,714.571910964426,0.000714571910964425,281.213477797402,0.000281213477797402,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0049","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_36",28507,703.992888392859,0.000703992888392858,15.4499357697602,1.54499357697602e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0365","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_360",8582,711.507847328053,0.000711507847328052,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0366","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_362",8572,4226.99752153478,0.00422699752153477,256.901174969567,0.000256901174969567,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0367","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_363",8570,3645.13030780801,0.00364513030780801,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0368","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_364",8560,659.348130835079,0.000659348130835078,102.90448404042,0.00010290448404042,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0369","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_365",8560,606.508336887683,0.000606508336887682,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0370","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_366",8559,1456.70941716011,0.00145670941716011,205.833016574462,0.000205833016574462,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0371","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_367",8540,685.071160537734,0.000685071160537733,51.5727251862627,5.15727251862627e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0372","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Intermediate","Rare","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_368",8531,6059.19267190166,0.00605919267190166,4052.73138377653,0.00405273138377653,37.1792576144198,3.71792576144198e-05,396.695613534613,0.000396695613534613,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0373","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_369",8526,981.433786363767,0.000981433786363766,154.972241823203,0.000154972241823203,0,0,112.175307620115,0.000112175307620115,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0050","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Rare","Not detected","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_37",27959,894.337565380134,0.000894337565380133,0,0,5.6721635882018,5.6721635882018e-06,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0374","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_371",8522,784.59275661801,0.000784592756618009,206.726730167813,0.000206726730167813,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0375","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_372",8512,1737.37235404413,0.00173737235404413,465.681548509457,0.000465681548509456,0,0,34.5722518834297,3.45722518834297e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0376","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_373",8512,556.791065338601,0.0005567910653386,51.742389545339,5.17423895453389e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0377","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_374",8494,1553.52021885054,0.00155352021885053,285.186293203879,0.000285186293203879,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0378","Caudoviricetes","Unclassified","Autographiviridae","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_375",8482,616.723160653303,0.000616723160653302,207.70156535825,0.00020770156535825,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Autographiviridae",TRUE,"Autographiviridae",FALSE,""
"vOTU0379","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_376",8476,1010.42458655714,0.00101042458655714,285.791829587124,0.000285791829587124,0,0,17.3595512153254,1.73595512153254e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0380","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_377",8458,753.327505520292,0.000753327505520291,364.509152429495,0.000364509152429495,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0455","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_378",7707,1038.52227876056,0.00103852227876056,114.293778197359,0.000114293778197359,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0381","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_379",8431,654.275113508803,0.000654275113508802,235.077880581247,0.000235077880581247,0,0,87.2609583404813,8.72609583404813e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0382","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_380",8430,755.830398597689,0.000755830398597688,313.474095326762,0.000313474095326762,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0383","Caudoviricetes","Unclassified","Autographiviridae","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_382",8423,2743.32828476838,0.00274332828476837,549.035693571127,0.000549035693571127,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Autographiviridae",TRUE,"Autographiviridae",FALSE,""
"vOTU0384","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_383",8423,756.457769689869,0.000756457769689868,209.156384198579,0.000209156384198579,0,0,17.4687775210138,1.74687775210138e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0385","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_384",8407,833.921549440748,0.000833921549440747,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0386","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_385",8390,895.381266400534,0.000895381266400532,52.4947516739651,5.24947516739651e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0387","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_386",8370,632.02358511954,0.00063202358511954,105.240459709716,0.000105240459709716,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0388","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_387",8370,492.227017944549,0.000492227017944549,52.6202085541549,5.26202085541548e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0389","Caudoviricetes","Unclassified","Autographiviridae","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_388",8365,613.594502361976,0.000613594502361975,52.6516803427522,5.26516803427521e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Autographiviridae",TRUE,"Autographiviridae",FALSE,""
"vOTU0051","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Rare","Rare","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_39",27714,784.806697950151,0.00078480669795015,111.244103305348,0.000111244103305348,11.44462026592,1.144462026592e-05,10.6184222458935,1.06184222458935e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0390","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_391",8355,510.763862323143,0.000510763862323142,52.7146856919853,5.27146856919853e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0391","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_392",8354,3383.91911050639,0.00338391911050639,553.570336318411,0.000553570336318411,75.9339770282217,7.59339770282217e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0392","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Not-determined","virulent",0,"FCH3CGLCCXYL4FAA_NODE_393",8324,642.604405316013,0.000642604405316012,52.9110164010751,5.2911016401075e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0393","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_394",8322,1606.89642406987,0.00160689642406987,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0394","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_395",8311,816.342695327038,0.000816342695327037,317.962685954286,0.000317962685954285,0,0,35.4083839264332,3.54083839264332e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0395","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_396",8297,643.51021652196,0.000643510216521959,265.416067068656,0.000265416067068656,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0396","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_397",8295,874.815742394736,0.000874815742394734,53.0959640145125,5.30959640145124e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0397","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_398",8290,545.606890318692,0.000545606890318691,53.1279789710348,5.31279789710348e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0398","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_399",8273,710.746924689527,0.000710746924689526,133.093007528816,0.000133093007528816,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0014","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Rare","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_4",55150,4986.28551981325,0.00498628551981324,331.421599010508,0.000331421599010507,0,0,2.66798873758251,2.66798873758251e-06,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0054","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_40",26535,1585.99364166338,0.00158599364166338,365.158738666425,0.000365158738666425,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0399","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_400",8267,706.504985309774,0.000706504985309773,319.654984201648,0.000319654984201648,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0400","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_401",8259,1072.68927994981,0.00107268927994981,213.309691111438,0.000213309691111438,38.4037074748874,3.84037074748874e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0401","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_402",8259,729.809682210608,0.000729809682210607,159.982350341285,0.000159982350341285,0,0,17.8156621705585,1.78156621705585e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0402","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_403",8239,1868.93464866989,0.00186893464866989,106.913766250335,0.000106913766250335,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0403","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_404",8238,885.643292601634,0.000885643292601633,240.585113424878,0.000240585113424878,0,0,17.8610679582123,1.78610679582123e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0404","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_405",8237,360.507922490325,0.000360507922490325,106.939774408627,0.000106939774408627,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0406","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_407",8230,540.027014673932,0.000540027014673931,53.5153152134788,5.35153152134787e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0407","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_408",8222,771.36357953675,0.000771363579536749,107.134839855962,0.000107134839855962,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
